2022-11-08 11:33:14,885 INFO    StreamThr :1985875 [internal.py:wandb_internal():91] W&B internal server running at pid: 1985875, started at: 2022-11-08 11:33:14.882010
2022-11-08 11:33:15,059 DEBUG   HandlerThread:1985875 [system_monitor.py:probe():177] {'os': 'Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-centos-8.5-Green_Obsidian', 'python': '3.7.13', 'heartbeatAt': '2022-11-08T18:33:15.037499', 'startedAt': '2022-11-08T18:33:14.834550', 'docker': None, 'cuda': None, 'args': ('--model_name_or_path', 'allenai/unifiedqa-v2-t5-large-1251000', '--train_file', '../../data/unifiedqa_formatted_data//condaqa_train_unifiedqa.json', '--validation_file', '../../data/unifiedqa_formatted_data//condaqa_dev_unifiedqa.json', '--test_file', '../../data/unifiedqa_formatted_data//condaqa_test_unifiedqa.json', '--do_train', '--per_device_train_batch_size', '8', '--learning_rate', '1e-5', '--num_train_epochs', '5', '--output_dir', '/scratch/general/vast/u0403624/condaqa_predictions/unifiedqa-v2-t5-large-1251000_negation_all_70_train_unifiedqa_test_unifiedqa', '--logging_strategy', 'epoch', '--evaluation_strategy', 'epoch', '--report_to', 'wandb', '--save_strategy', 'epoch', '--overwrite_cache', '--seed', '70', '--summary_column', 'answer', '--text_column', 'input', '--source_prefix', '', '--max_source_length', '512', '--max_target_length', '100'), 'state': 'running', 'program': 'run_negatedqa_t5.py', 'codePath': 'src/Supervised/run_negatedqa_t5.py', 'git': {'remote': 'https://github.com/amarasovic/CondaQA_Private', 'commit': '666225830ac4a60b06d06bd2ed1fa55341a86a4d'}, 'email': None, 'root': '/uufs/chpc.utah.edu/common/home/u0403624/CondaQA_Private', 'host': 'notch369', 'username': 'u0403624', 'executable': '/uufs/chpc.utah.edu/common/home/u0403624/miniconda3/envs/demo/bin/python', 'cpu_count': 64, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2599.232703125, 'min': 1500.0, 'max': 2600.0}, 'cpu_freq_per_core': [{'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 3486.435, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}, {'current': 2600.0, 'min': 1500.0, 'max': 2600.0}], 'disk': {'total': 2785.1357421875, 'used': 1273.2646484375}, 'gpu': 'NVIDIA A100 80GB PCIe', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 251.55482482910156}}
2022-11-08 11:33:15,059 INFO    HandlerThread:1985875 [system_monitor.py:probe():178] Finished collecting system info
2022-11-08 11:33:15,059 INFO    HandlerThread:1985875 [system_monitor.py:probe():181] Publishing system info
2022-11-08 11:33:15,059 DEBUG   HandlerThread:1985875 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2022-11-08 11:33:15,064 DEBUG   HandlerThread:1985875 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-08 11:33:15,064 DEBUG   HandlerThread:1985875 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2022-11-08 11:33:17,441 DEBUG   HandlerThread:1985875 [system_info.py:_save_conda():86] Saving conda packages done
2022-11-08 11:33:17,445 INFO    HandlerThread:1985875 [system_monitor.py:probe():183] Finished publishing system info
2022-11-08 11:34:06,877 DEBUG   SenderThread:1985875 [sender.py:send():303] send: exit
2022-11-08 11:34:06,877 INFO    SenderThread:1985875 [sender.py:send_exit():442] handling exit code: 255
2022-11-08 11:34:06,877 INFO    SenderThread:1985875 [sender.py:send_exit():444] handling runtime: 51
2022-11-08 11:34:06,883 INFO    SenderThread:1985875 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-08 11:34:06,883 INFO    SenderThread:1985875 [sender.py:send_exit():450] send defer
2022-11-08 11:34:06,883 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:06,883 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-08 11:34:06,884 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:06,884 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-08 11:34:06,884 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 1
2022-11-08 11:34:06,884 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:06,884 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-08 11:34:06,884 INFO    HandlerThread:1985875 [system_monitor.py:finish():160] Stopping system monitor
2022-11-08 11:34:06,885 DEBUG   SystemMonitor:1985875 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-08 11:34:06,885 DEBUG   SystemMonitor:1985875 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-08 11:34:06,885 DEBUG   SystemMonitor:1985875 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-08 11:34:06,887 INFO    HandlerThread:1985875 [interfaces.py:finish():173] Joined cpu
2022-11-08 11:34:06,887 INFO    HandlerThread:1985875 [interfaces.py:finish():173] Joined disk
2022-11-08 11:34:07,027 INFO    HandlerThread:1985875 [interfaces.py:finish():173] Joined gpu
2022-11-08 11:34:07,027 INFO    HandlerThread:1985875 [interfaces.py:finish():173] Joined memory
2022-11-08 11:34:07,027 INFO    HandlerThread:1985875 [interfaces.py:finish():173] Joined network
2022-11-08 11:34:07,027 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,027 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 1
2022-11-08 11:34:07,027 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 2
2022-11-08 11:34:07,028 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,028 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 2
2022-11-08 11:34:07,028 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,028 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 2
2022-11-08 11:34:07,028 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 3
2022-11-08 11:34:07,028 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,028 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 3
2022-11-08 11:34:07,028 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,028 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 3
2022-11-08 11:34:07,028 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 4
2022-11-08 11:34:07,028 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,028 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 4
2022-11-08 11:34:07,028 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,028 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 4
2022-11-08 11:34:07,028 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 5
2022-11-08 11:34:07,028 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,028 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 5
2022-11-08 11:34:07,029 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 5
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 6
2022-11-08 11:34:07,029 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,029 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 6
2022-11-08 11:34:07,029 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 6
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 7
2022-11-08 11:34:07,029 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,029 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 7
2022-11-08 11:34:07,029 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 7
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 8
2022-11-08 11:34:07,029 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,029 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 8
2022-11-08 11:34:07,029 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 8
2022-11-08 11:34:07,029 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 9
2022-11-08 11:34:07,030 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,030 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 9
2022-11-08 11:34:07,030 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,030 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 9
2022-11-08 11:34:07,030 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 10
2022-11-08 11:34:07,030 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,030 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 10
2022-11-08 11:34:07,030 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,030 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 10
2022-11-08 11:34:07,030 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 11
2022-11-08 11:34:07,030 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,030 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 11
2022-11-08 11:34:07,030 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,030 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 11
2022-11-08 11:34:07,030 INFO    SenderThread:1985875 [sender.py:transition_state():463] send defer: 12
2022-11-08 11:34:07,030 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: defer
2022-11-08 11:34:07,030 INFO    HandlerThread:1985875 [handler.py:handle_request_defer():162] handle defer: 12
2022-11-08 11:34:07,031 DEBUG   SenderThread:1985875 [sender.py:send():303] send: final
2022-11-08 11:34:07,031 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: defer
2022-11-08 11:34:07,031 INFO    SenderThread:1985875 [sender.py:send_request_defer():459] handle sender defer: 12
2022-11-08 11:34:07,032 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-08 11:34:07,032 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-08 11:34:07,032 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: server_info
2022-11-08 11:34:07,032 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: get_summary
2022-11-08 11:34:07,032 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: sampled_history
2022-11-08 11:34:07,032 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: poll_exit
2022-11-08 11:34:07,033 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: poll_exit
2022-11-08 11:34:07,033 DEBUG   SenderThread:1985875 [sender.py:send_request():317] send_request: server_info
2022-11-08 11:34:07,033 INFO    MainThread:1985875 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2022-11-08 11:34:07,033 INFO    MainThread:1985875 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2022-11-08 11:34:07,034 DEBUG   HandlerThread:1985875 [handler.py:handle_request():139] handle_request: shutdown
2022-11-08 11:34:07,034 INFO    HandlerThread:1985875 [handler.py:finish():814] shutting down handler
2022-11-08 11:34:08,031 INFO    WriterThread:1985875 [datastore.py:close():279] close: /uufs/chpc.utah.edu/common/home/u0403624/CondaQA_Private/src/Supervised/wandb/offline-run-20221108_113314-1pni0c4c/run-1pni0c4c.wandb
2022-11-08 11:34:08,033 INFO    SenderThread:1985875 [sender.py:finish():1331] shutting down sender
2022-11-08 11:34:08,036 INFO    MainThread:1985875 [internal.py:handle_exit():78] Internal process exited
